prompt_id,prompt_text,template_type,category,subcategory,base_prompt_id,source_prompt_text,generation_method,corrupted_word
unc_03766,two bicycle in a beach,two_objects_in_place,uncertain,corrupted_noisy,base_0754,two bicycles in a beach,delete_char,bicycles
unc_03767,two bicycles in a bezach,two_objects_in_place,uncertain,corrupted_noisy,base_0754,two bicycles in a beach,insert_char,beach
unc_03768,two bicycges in a beach,two_objects_in_place,uncertain,corrupted_noisy,base_0754,two bicycles in a beach,substitute_char,bicycles
unc_03769,two bicycles in a beahc,two_objects_in_place,uncertain,corrupted_noisy,base_0754,two bicycles in a beach,swap_adjacent_chars,beach
unc_03770,two bicycl in a beach,two_objects_in_place,uncertain,corrupted_noisy,base_0754,two bicycles in a beach,truncate_word,bicycles
unc_03771,two bicycles in an offie,two_objects_in_place,uncertain,corrupted_noisy,base_0755,two bicycles in an office,delete_char,office
unc_03772,two bicyceles in an office,two_objects_in_place,uncertain,corrupted_noisy,base_0755,two bicycles in an office,insert_char,bicycles
unc_03773,two bicyyles in an office,two_objects_in_place,uncertain,corrupted_noisy,base_0755,two bicycles in an office,substitute_char,bicycles
unc_03774,two biccyles in an office,two_objects_in_place,uncertain,corrupted_noisy,base_0755,two bicycles in an office,swap_adjacent_chars,bicycles
unc_03775,two bicycles in an offi,two_objects_in_place,uncertain,corrupted_noisy,base_0755,two bicycles in an office,truncate_word,office
unc_03776,two bicycls in a garden,two_objects_in_place,uncertain,corrupted_noisy,base_0756,two bicycles in a garden,delete_char,bicycles
unc_03777,two bicycles in a gardeyn,two_objects_in_place,uncertain,corrupted_noisy,base_0756,two bicycles in a garden,insert_char,garden
unc_03778,two bicycles in a gardes,two_objects_in_place,uncertain,corrupted_noisy,base_0756,two bicycles in a garden,substitute_char,garden
unc_03779,two bicycles in a gadren,two_objects_in_place,uncertain,corrupted_noisy,base_0756,two bicycles in a garden,swap_adjacent_chars,garden
unc_03780,two bicyc in a garden,two_objects_in_place,uncertain,corrupted_noisy,base_0756,two bicycles in a garden,truncate_word,bicycles
unc_03781,two biycles in a forest,two_objects_in_place,uncertain,corrupted_noisy,base_0757,two bicycles in a forest,delete_char,bicycles
unc_03782,two bicycsles in a forest,two_objects_in_place,uncertain,corrupted_noisy,base_0757,two bicycles in a forest,insert_char,bicycles
unc_03783,two bicycles in a forhst,two_objects_in_place,uncertain,corrupted_noisy,base_0757,two bicycles in a forest,substitute_char,forest
unc_03784,two bicycles in a ofrest,two_objects_in_place,uncertain,corrupted_noisy,base_0757,two bicycles in a forest,swap_adjacent_chars,forest
unc_03785,two bicycles in a fores,two_objects_in_place,uncertain,corrupted_noisy,base_0757,two bicycles in a forest,truncate_word,forest
unc_03786,two bicycles in a esert,two_objects_in_place,uncertain,corrupted_noisy,base_0758,two bicycles in a desert,delete_char,desert
unc_03787,two bicycles in a deseort,two_objects_in_place,uncertain,corrupted_noisy,base_0758,two bicycles in a desert,insert_char,desert
unc_03788,two bicycles in a gesert,two_objects_in_place,uncertain,corrupted_noisy,base_0758,two bicycles in a desert,substitute_char,desert
unc_03789,two bicycels in a desert,two_objects_in_place,uncertain,corrupted_noisy,base_0758,two bicycles in a desert,swap_adjacent_chars,bicycles
unc_03790,two bicycle in a desert,two_objects_in_place,uncertain,corrupted_noisy,base_0758,two bicycles in a desert,truncate_word,bicycles
unc_03791,two bicycles in a ity,two_objects_in_place,uncertain,corrupted_noisy,base_0759,two bicycles in a city,delete_char,city
unc_03792,two biccycles in a city,two_objects_in_place,uncertain,corrupted_noisy,base_0759,two bicycles in a city,insert_char,bicycles
unc_03793,two bicycles in a cigy,two_objects_in_place,uncertain,corrupted_noisy,base_0759,two bicycles in a city,substitute_char,city
unc_03794,two biyccles in a city,two_objects_in_place,uncertain,corrupted_noisy,base_0759,two bicycles in a city,swap_adjacent_chars,bicycles
unc_03795,two bicycl in a city,two_objects_in_place,uncertain,corrupted_noisy,base_0759,two bicycles in a city,truncate_word,bicycles
unc_03796,two bicyces in a village,two_objects_in_place,uncertain,corrupted_noisy,base_0760,two bicycles in a village,delete_char,bicycles
unc_03797,two bikcycles in a village,two_objects_in_place,uncertain,corrupted_noisy,base_0760,two bicycles in a village,insert_char,bicycles
unc_03798,two bicycles in a vilfage,two_objects_in_place,uncertain,corrupted_noisy,base_0760,two bicycles in a village,substitute_char,village
unc_03799,two bciycles in a village,two_objects_in_place,uncertain,corrupted_noisy,base_0760,two bicycles in a village,swap_adjacent_chars,bicycles
unc_03800,two bicycles in a villa,two_objects_in_place,uncertain,corrupted_noisy,base_0760,two bicycles in a village,truncate_word,village
unc_03801,two bicycls in a restaurant,two_objects_in_place,uncertain,corrupted_noisy,base_0761,two bicycles in a restaurant,delete_char,bicycles
unc_03802,two bigcycles in a restaurant,two_objects_in_place,uncertain,corrupted_noisy,base_0761,two bicycles in a restaurant,insert_char,bicycles
unc_03803,two bicycles in a restauxant,two_objects_in_place,uncertain,corrupted_noisy,base_0761,two bicycles in a restaurant,substitute_char,restaurant
unc_03804,two bicycles in a retsaurant,two_objects_in_place,uncertain,corrupted_noisy,base_0761,two bicycles in a restaurant,swap_adjacent_chars,restaurant
unc_03805,two bicycles in a restaur,two_objects_in_place,uncertain,corrupted_noisy,base_0761,two bicycles in a restaurant,truncate_word,restaurant
unc_03806,two bicycle in a cafe,two_objects_in_place,uncertain,corrupted_noisy,base_0762,two bicycles in a cafe,delete_char,bicycles
unc_03807,two bicycles in a caafe,two_objects_in_place,uncertain,corrupted_noisy,base_0762,two bicycles in a cafe,insert_char,cafe
unc_03808,two bicyclec in a cafe,two_objects_in_place,uncertain,corrupted_noisy,base_0762,two bicycles in a cafe,substitute_char,bicycles
unc_03809,two bicycles in a caef,two_objects_in_place,uncertain,corrupted_noisy,base_0762,two bicycles in a cafe,swap_adjacent_chars,cafe
unc_03810,two bicyc in a cafe,two_objects_in_place,uncertain,corrupted_noisy,base_0762,two bicycles in a cafe,truncate_word,bicycles
unc_03811,two bicycles in a librry,two_objects_in_place,uncertain,corrupted_noisy,base_0763,two bicycles in a library,delete_char,library
unc_03812,two bicycles in a libraryo,two_objects_in_place,uncertain,corrupted_noisy,base_0763,two bicycles in a library,insert_char,library
unc_03813,two bkcycles in a library,two_objects_in_place,uncertain,corrupted_noisy,base_0763,two bicycles in a library,substitute_char,bicycles
unc_03814,two bicycles in a lirbary,two_objects_in_place,uncertain,corrupted_noisy,base_0763,two bicycles in a library,swap_adjacent_chars,library
unc_03815,two bicycles in a libra,two_objects_in_place,uncertain,corrupted_noisy,base_0763,two bicycles in a library,truncate_word,library
unc_03816,two bicycls in a school,two_objects_in_place,uncertain,corrupted_noisy,base_0764,two bicycles in a school,delete_char,bicycles
unc_03817,two bitcycles in a school,two_objects_in_place,uncertain,corrupted_noisy,base_0764,two bicycles in a school,insert_char,bicycles
unc_03818,two bicycles in a schmol,two_objects_in_place,uncertain,corrupted_noisy,base_0764,two bicycles in a school,substitute_char,school
unc_03819,two bicycels in a school,two_objects_in_place,uncertain,corrupted_noisy,base_0764,two bicycles in a school,swap_adjacent_chars,bicycles
unc_03820,two bicycl in a school,two_objects_in_place,uncertain,corrupted_noisy,base_0764,two bicycles in a school,truncate_word,bicycles
unc_03821,two biccles in a market,two_objects_in_place,uncertain,corrupted_noisy,base_0765,two bicycles in a market,delete_char,bicycles
unc_03822,two bicyucles in a market,two_objects_in_place,uncertain,corrupted_noisy,base_0765,two bicycles in a market,insert_char,bicycles
unc_03823,two bicycles in a markec,two_objects_in_place,uncertain,corrupted_noisy,base_0765,two bicycles in a market,substitute_char,market
unc_03824,two biccyles in a market,two_objects_in_place,uncertain,corrupted_noisy,base_0765,two bicycles in a market,swap_adjacent_chars,bicycles
unc_03825,two bicycles in a mar,two_objects_in_place,uncertain,corrupted_noisy,base_0765,two bicycles in a market,truncate_word,market
unc_03826,two bicyces in a farm,two_objects_in_place,uncertain,corrupted_noisy,base_0766,two bicycles in a farm,delete_char,bicycles
unc_03827,two bqicycles in a farm,two_objects_in_place,uncertain,corrupted_noisy,base_0766,two bicycles in a farm,insert_char,bicycles
unc_03828,two bicycles in a farp,two_objects_in_place,uncertain,corrupted_noisy,base_0766,two bicycles in a farm,substitute_char,farm
unc_03829,two biyccles in a farm,two_objects_in_place,uncertain,corrupted_noisy,base_0766,two bicycles in a farm,swap_adjacent_chars,bicycles
unc_03830,two bicyc in a farm,two_objects_in_place,uncertain,corrupted_noisy,base_0766,two bicycles in a farm,truncate_word,bicycles
unc_03831,two bicycle in a field,two_objects_in_place,uncertain,corrupted_noisy,base_0767,two bicycles in a field,delete_char,bicycles
unc_03832,two buicycles in a field,two_objects_in_place,uncertain,corrupted_noisy,base_0767,two bicycles in a field,insert_char,bicycles
unc_03833,two bicycles in a fiekd,two_objects_in_place,uncertain,corrupted_noisy,base_0767,two bicycles in a field,substitute_char,field
unc_03834,two bicycles in a feild,two_objects_in_place,uncertain,corrupted_noisy,base_0767,two bicycles in a field,swap_adjacent_chars,field
unc_03835,two bicycles in a fiel,two_objects_in_place,uncertain,corrupted_noisy,base_0767,two bicycles in a field,truncate_word,field
unc_03836,two bicyles in an airport,two_objects_in_place,uncertain,corrupted_noisy,base_0768,two bicycles in an airport,delete_char,bicycles
unc_03837,two bikcycles in an airport,two_objects_in_place,uncertain,corrupted_noisy,base_0768,two bicycles in an airport,insert_char,bicycles
unc_03838,two bicycles in an airoort,two_objects_in_place,uncertain,corrupted_noisy,base_0768,two bicycles in an airport,substitute_char,airport
unc_03839,two ibcycles in an airport,two_objects_in_place,uncertain,corrupted_noisy,base_0768,two bicycles in an airport,swap_adjacent_chars,bicycles
unc_03840,two bicyc in an airport,two_objects_in_place,uncertain,corrupted_noisy,base_0768,two bicycles in an airport,truncate_word,bicycles
unc_03841,two bicycles in a sation,two_objects_in_place,uncertain,corrupted_noisy,base_0769,two bicycles in a station,delete_char,station
unc_03842,two bicycles in a statfion,two_objects_in_place,uncertain,corrupted_noisy,base_0769,two bicycles in a station,insert_char,station
unc_03843,two uicycles in a station,two_objects_in_place,uncertain,corrupted_noisy,base_0769,two bicycles in a station,substitute_char,bicycles
unc_03844,two bciycles in a station,two_objects_in_place,uncertain,corrupted_noisy,base_0769,two bicycles in a station,swap_adjacent_chars,bicycles
unc_03845,two bicycles in a statio,two_objects_in_place,uncertain,corrupted_noisy,base_0769,two bicycles in a station,truncate_word,station
unc_03846,two cars in a rom,two_objects_in_place,uncertain,corrupted_noisy,base_0770,two cars in a room,delete_char,room
unc_03847,two vcars in a room,two_objects_in_place,uncertain,corrupted_noisy,base_0770,two cars in a room,insert_char,cars
unc_03848,two cars in a rpom,two_objects_in_place,uncertain,corrupted_noisy,base_0770,two cars in a room,substitute_char,room
unc_03849,two cars in a orom,two_objects_in_place,uncertain,corrupted_noisy,base_0770,two cars in a room,swap_adjacent_chars,room
unc_03850,two car in a room,two_objects_in_place,uncertain,corrupted_noisy,base_0770,two cars in a room,truncate_word,cars
unc_03851,two car in a street,two_objects_in_place,uncertain,corrupted_noisy,base_0771,two cars in a street,delete_char,cars
unc_03852,two carsu in a street,two_objects_in_place,uncertain,corrupted_noisy,base_0771,two cars in a street,insert_char,cars
unc_03853,two carx in a street,two_objects_in_place,uncertain,corrupted_noisy,base_0771,two cars in a street,substitute_char,cars
unc_03854,two cars in a street,two_objects_in_place,uncertain,corrupted_noisy,base_0771,two cars in a street,swap_adjacent_chars,street
unc_03855,two car in a street,two_objects_in_place,uncertain,corrupted_noisy,base_0771,two cars in a street,truncate_word,cars
unc_03856,two car in a park,two_objects_in_place,uncertain,corrupted_noisy,base_0772,two cars in a park,delete_char,cars
unc_03857,two clars in a park,two_objects_in_place,uncertain,corrupted_noisy,base_0772,two cars in a park,insert_char,cars
unc_03858,two cdrs in a park,two_objects_in_place,uncertain,corrupted_noisy,base_0772,two cars in a park,substitute_char,cars
unc_03859,two cras in a park,two_objects_in_place,uncertain,corrupted_noisy,base_0772,two cars in a park,swap_adjacent_chars,cars
unc_03860,two car in a park,two_objects_in_place,uncertain,corrupted_noisy,base_0772,two cars in a park,truncate_word,cars
unc_03861,two cars in a kitche,two_objects_in_place,uncertain,corrupted_noisy,base_0773,two cars in a kitchen,delete_char,kitchen
unc_03862,two hcars in a kitchen,two_objects_in_place,uncertain,corrupted_noisy,base_0773,two cars in a kitchen,insert_char,cars
unc_03863,two cyrs in a kitchen,two_objects_in_place,uncertain,corrupted_noisy,base_0773,two cars in a kitchen,substitute_char,cars
unc_03864,two acrs in a kitchen,two_objects_in_place,uncertain,corrupted_noisy,base_0773,two cars in a kitchen,swap_adjacent_chars,cars
unc_03865,two cars in a kitc,two_objects_in_place,uncertain,corrupted_noisy,base_0773,two cars in a kitchen,truncate_word,kitchen
unc_03866,two cas in a beach,two_objects_in_place,uncertain,corrupted_noisy,base_0774,two cars in a beach,delete_char,cars
unc_03867,two cars in a beacuh,two_objects_in_place,uncertain,corrupted_noisy,base_0774,two cars in a beach,insert_char,beach
unc_03868,two csrs in a beach,two_objects_in_place,uncertain,corrupted_noisy,base_0774,two cars in a beach,substitute_char,cars
unc_03869,two cars in a beahc,two_objects_in_place,uncertain,corrupted_noisy,base_0774,two cars in a beach,swap_adjacent_chars,beach
unc_03870,two car in a beach,two_objects_in_place,uncertain,corrupted_noisy,base_0774,two cars in a beach,truncate_word,cars
unc_03871,two ars in an office,two_objects_in_place,uncertain,corrupted_noisy,base_0775,two cars in an office,delete_char,cars
unc_03872,two cars in an offfice,two_objects_in_place,uncertain,corrupted_noisy,base_0775,two cars in an office,insert_char,office
